Year,Player,Tm,start_pct,MP,PTS,TRB,AST,FGA,FG%,3PA,3P%,2PA,2P%,FTA,FT%,STL,BLK,TOV,PF,win_pct
2001,Larry Johnson,NYK,1,32.4,9.9,5.6,2,9.2,0.411,2.5,0.313,6.7,0.448,2,0.797,0.6,0.4,1.5,3.2,0.585365854
2001,Latrell Sprewell,NYK,1,39.2,17.7,4.5,3.5,15.8,0.43,1.8,0.304,14.1,0.446,4.6,0.783,1.4,0.4,2.8,2.1,0.585365854
2001,Charlie Ward,NYK,0.540983607,24.5,7.1,2.6,4.5,6.1,0.416,2.9,0.383,3.2,0.444,1.1,0.8,1.1,0.2,1.8,2.2,0.585365854
2001,Kobe Bryant  *,LAL,1,40.9,28.5,5.9,5,22.2,0.464,2.9,0.305,19.3,0.489,8.2,0.853,1.7,0.6,3.2,3.3,0.682926829
2001,Derek Fisher,LAL,1,35.5,11.5,3,4.4,9.4,0.412,3.2,0.397,6.2,0.419,3.1,0.806,2,0.1,1.5,2.5,0.682926829
2001,Rick Fox,LAL,0.93902439,27.9,9.6,4,3.2,7.9,0.444,3.7,0.393,4.2,0.488,1.5,0.779,0.9,0.4,1.7,2.7,0.682926829
2001,Horace Grant,LAL,1,31,8.5,7.1,1.6,7.4,0.462,0,0,7.4,0.465,2.2,0.775,0.7,0.8,0.6,2.4,0.682926829
2001,Ron Harper,LAL,0.978723404,24.2,6.5,3.5,2.4,5.8,0.469,1.5,0.264,4.2,0.543,1,0.708,0.8,0.5,1.3,1.5,0.682926829
2001,Shaquille O'Neal  *,LAL,1,39.5,28.7,12.7,3.7,19.2,0.572,0,0,19.2,0.573,13.1,0.513,0.6,2.8,2.9,3.5,0.682926829
2001,Evan Eschmeyer,NJN,0.689189189,18,3.4,4.9,0.5,2.7,0.46,0,,2.7,0.46,1.4,0.657,0.6,0.8,0.7,3,0.317073171
2001,Kendall Gill,NJN,0.838709677,28.8,9.1,4.2,2.8,10.4,0.331,0.5,0.286,10,0.333,2.9,0.722,1.5,0.2,1.5,2.1,0.317073171
2001,Lucious Harris,NJN,0.684931507,28.4,9.4,3.9,1.8,8.5,0.425,1.8,0.348,6.7,0.445,1.9,0.77,1,0.2,0.9,1.7,0.317073171
2001,Stephen Jackson,NJN,0.519480519,21.6,8.2,2.7,1.8,7.4,0.425,2,0.335,5.4,0.458,1.8,0.719,1.1,0.2,1.7,2.2,0.317073171
2001,Stephon Marbury,NJN,1,38.2,23.9,3.1,7.6,19.1,0.441,5,0.328,14.1,0.481,6.8,0.79,1.2,0.1,2.9,2.2,0.317073171
2001,Kenyon Martin,NJN,1,33.4,12,7.4,1.9,11.4,0.445,0.2,0.091,11.3,0.45,2.8,0.63,1.1,1.7,2,4.1,0.317073171
2001,Doug Overton,NJN,0.75,26.3,6.9,2,4.4,7.8,0.376,2.7,0.313,5.1,0.41,0.4,0.6,0.3,0,1.3,1.7,0.317073171
2001,Keith Van Horn,NJN,0.959183673,35.4,17,7.1,1.7,14.4,0.435,3.5,0.382,11,0.452,3.8,0.806,0.8,0.4,2.1,3.1,0.317073171
2002,Tariq Abdul-Wahad,DEN,0.6,20.9,6.8,3.9,1.1,7.3,0.379,0.1,0.5,7.2,0.378,1.6,0.75,0.9,0.5,1.2,2.6,0.329268293
2002,Calbert Cheaney,DEN,0.691176471,24,7.3,3.5,1.6,6.9,0.481,0.1,0,6.8,0.485,1,0.687,0.5,0.3,1,2.3,0.329268293
2002,Tim Hardaway,DEN,1,23.2,9.6,1.9,5.5,9,0.373,5.4,0.373,3.6,0.373,1.4,0.632,1.2,0.1,2.7,1.8,0.329268293
2002,Juwan Howard,DEN,1,34.9,17.9,7.9,2.7,15,0.457,0,0,15,0.458,5.4,0.77,0.6,0.6,2.6,3.4,0.329268293
2002,Raef LaFrentz,DEN,1,32.7,14.9,7.4,1.2,12.9,0.466,3.4,0.434,9.5,0.477,2.1,0.667,0.6,3,1.2,3.4,0.329268293
2002,Antonio McDyess,DEN,1,23.6,11.3,5.5,1.8,7.5,0.573,0,,7.5,0.573,3.3,0.818,1,0.8,2,2,0.329268293
2002,James Posey,DEN,0.863013699,30.7,10.7,5.9,2.5,10.1,0.376,3.2,0.283,6.8,0.421,2.8,0.793,1.6,0.5,1.7,3.1,0.329268293
2002,Nick Van Exel,DEN,0.977777778,38.6,21.4,3.8,8.1,20.3,0.408,5.6,0.337,14.7,0.435,3.9,0.782,0.7,0.2,2.6,1.5,0.329268293
2002,Michael Finley,DAL,1,39.9,20.6,5.2,3.3,17.8,0.463,3.2,0.339,14.6,0.491,3.6,0.837,0.9,0.4,1.7,2.1,0.695121951
2002,Adrian Griffin,DAL,0.586206897,23.8,7.2,3.9,1.8,6.2,0.499,0.9,0.296,5.3,0.534,0.8,0.837,1.3,0.2,0.7,2.4,0.695121951
2002,Juwan Howard,DAL,0.830188679,31.3,12.9,7.4,1.8,11,0.462,0,0,11,0.462,3.6,0.754,0.5,0.6,1.5,3.2,0.695121951
2002,Raef LaFrentz,DAL,0.925925926,29.1,10.8,7.4,1.1,9.7,0.437,3.5,0.305,6.1,0.512,1.7,0.761,0.9,2.2,1.3,4,0.695121951
2002,Steve Nash  *,DAL,1,34.6,17.9,3.1,7.7,13.3,0.483,4.2,0.455,9.1,0.495,3.6,0.887,0.6,0,2.8,2,0.695121951
2002,Dirk Nowitzki,DAL,1,38,23.4,9.9,2.4,16.6,0.477,4.6,0.397,11.9,0.508,6.8,0.853,1.1,1,1.9,2.9,0.695121951
2002,Shareef Abdur-Rahim,ATL,1,38.7,21.2,9,3.1,16.8,0.461,0.9,0.3,15.9,0.47,6.8,0.801,1.3,1.1,3.2,2.8,0.402439024
2002,Chris Crawford,ATL,0.571428571,18.7,7.6,3.6,0.7,6.4,0.467,0.1,0,6.3,0.477,2.1,0.733,0.3,0.7,1.4,3,0.402439024
2002,Emanual Davis,ATL,0.714285714,27.6,6.6,2.6,2.4,7.1,0.354,3,0.341,4,0.363,0.6,0.889,1,0.2,1.9,2.4,0.402439024
2002,DerMarr Johnson,ATL,0.638888889,24,8.4,3.4,1.1,7.5,0.396,3.4,0.36,4.1,0.427,1.5,0.81,0.9,0.8,1.4,2.3,0.402439024
2002,Nazr Mohammed,ATL,0.890243902,26.4,9.7,7.9,0.4,8.7,0.461,0,0,8.7,0.462,2.7,0.617,0.8,0.7,1.4,3.1,0.402439024
2002,Ira Newble,ATL,0.833333333,30.3,8,5.3,1.1,6.3,0.498,0.2,0.143,6.1,0.508,2.1,0.852,0.9,0.5,1.2,2.8,0.402439024
2002,Theo Ratliff,ATL,0.666666667,27.3,8.7,5.3,0.3,6.7,0.5,0,,6.7,0.5,3.7,0.545,0.3,2.7,2.3,2.7,0.402439024
2002,Jason Terry,ATL,1,38,19.3,3.5,5.7,15.6,0.43,5.7,0.387,9.9,0.454,4.4,0.835,1.8,0.2,2.3,2,0.402439024
2002,Courtney Alexander,WAS,0.5,23.7,9.8,2.6,1.5,8.5,0.47,0.3,0.278,8.1,0.478,2.2,0.81,0.6,0.1,1.1,2,0.451219512
2002,Richard Hamilton,WAS,0.904761905,35,20,3.4,2.7,17.2,0.435,0.7,0.381,16.5,0.438,5.3,0.89,0.6,0.2,2.1,2.2,0.451219512
2002,Popeye Jones,WAS,0.506329114,24.3,7,7.3,1.6,6.4,0.437,0.1,0.364,6.3,0.439,1.6,0.815,0.6,0.2,1.1,2.6,0.451219512
2002,Michael Jordan  *,WAS,0.883333333,34.9,22.9,5.7,5.2,22.1,0.416,0.9,0.189,21.2,0.426,5.6,0.79,1.4,0.4,2.7,2,0.451219512
2002,Christian Laettner,WAS,0.842105263,25.3,7.1,5.3,2.6,6.4,0.464,0.2,0.2,6.2,0.472,1.3,0.868,1.1,0.4,1.5,2.3,0.451219512
2002,Jahidi White,WAS,0.971830986,19,5.4,6.3,0.2,3.9,0.538,0,,3.9,0.538,2.2,0.539,0.4,1.1,0.9,2.3,0.451219512
2002,Chris Whitney,WAS,0.987804878,26.5,10.2,1.9,3.8,8,0.418,3.9,0.406,4.1,0.429,2.1,0.88,0.9,0.1,1,2.2,0.451219512
2002,Chucky Atkins,DET,0.784810127,28.9,12.1,2,3.3,10,0.466,4.3,0.411,5.7,0.507,1.5,0.692,0.9,0.1,1.6,2.2,0.609756098
2002,Dana Barros,DET,0.689655172,20.1,6.7,2,2.7,6.6,0.385,2.4,0.338,4.2,0.413,0.9,0.778,0.5,0.1,1.1,1.3,0.609756098
2002,Michael Curry,DET,0.914634146,23.3,4,2,1.5,3.4,0.453,0.3,0.269,3,0.472,1.1,0.791,0.6,0.1,0.7,2.5,0.609756098
2002,Clifford Robinson,DET,1,35.7,14.6,4.8,2.5,13.4,0.425,3.8,0.378,9.6,0.443,2.6,0.694,1.1,1.2,1.9,3,0.609756098
2002,Jerry Stackhouse,DET,1,35.3,21.4,4.1,5.3,17.4,0.397,3.9,0.287,13.4,0.43,7.6,0.858,1,0.5,3.5,2.1,0.609756098
2002,Ben Wallace,DET,1,36.5,7.6,13,1.4,6,0.531,0,0,6,0.535,2.9,0.423,1.7,3.5,0.9,2.2,0.609756098
2002,Kendall Gill,MIA,0.753846154,21.7,5.7,2.8,1.5,6.5,0.384,0.7,0.136,5.8,0.413,1,0.677,0.7,0.1,0.8,2.2,0.43902439
2002,Brian Grant,MIA,1,31.3,9.3,8,1.9,8.5,0.469,0,0,8.4,0.47,1.7,0.849,0.7,0.4,1.7,3.3,0.43902439
2002,Eddie Jones,MIA,1,39,18.3,4.7,3.2,14.8,0.432,4.7,0.39,10.1,0.451,4.4,0.837,1.4,1,1.8,3.2,0.43902439
2002,Alonzo Mourning  *,MIA,0.986666667,32.7,15.7,8.4,1.2,11.5,0.516,0,0.333,11.5,0.517,5.7,0.657,0.4,2.5,2.4,3.4,0.43902439
2002,Rod Strickland,MIA,0.842105263,30.2,10.4,3.1,6.1,9.4,0.443,0.3,0.308,9.1,0.448,2.6,0.766,1.1,0.1,2.1,1.5,0.43902439
2002,Ray Allen  *,MIL,0.971014493,36.6,21.8,4.5,3.9,16.6,0.462,7.7,0.434,9,0.485,3.6,0.873,1.3,0.3,2.3,2.3,0.5
2002,Sam Cassell,MIL,0.986486486,35.2,19.7,4.2,6.7,16.2,0.463,2.8,0.348,13.4,0.486,4.4,0.86,1.2,0.2,2.4,2.8,0.5
2002,Anthony Mason,MIL,1,38.3,9.6,7.9,4.2,7.6,0.505,0,1,7.6,0.504,2.7,0.697,0.7,0.3,1.6,2.3,0.5
2002,Joel Przybilla,MIL,0.873239437,15.9,2.7,4,0.3,2,0.535,0,0,2,0.539,1.3,0.422,0.3,1.7,0.6,2.8,0.5
2002,Glenn Robinson,MIL,0.954545455,35.5,20.7,6.2,2.5,17.4,0.467,2.7,0.326,14.7,0.493,4.3,0.837,1.5,0.6,2.6,2.6,0.5
2002,Jarron Collins,UTA,0.971428571,20.6,6.4,4.2,0.8,4.9,0.461,0,0,4.9,0.462,2.6,0.74,0.4,0.3,0.8,3.3,0.536585366
2002,Quincy Lewis,UTA,0.527777778,13.6,4,1.2,1,4,0.448,0.5,0.167,3.5,0.488,0.6,0.65,0.6,0.3,0.9,2.5,0.536585366
2002,Karl Malone  *,UTA,1,38,22.4,8.6,4.3,17.5,0.454,0.3,0.36,17.2,0.456,8,0.797,1.9,0.7,3.3,2.9,0.536585366
2002,Donyell Marshall,UTA,0.724137931,30.2,14.8,7.6,1.7,11.4,0.519,0.7,0.31,10.7,0.533,3.9,0.708,0.9,1.2,2.1,2.6,0.536585366
2002,Bryon Russell,UTA,0.606060606,30.3,9.6,4.5,2.1,8.8,0.38,3.4,0.341,5.4,0.405,2.1,0.821,1,0.3,1.7,3.1,0.536585366
2002,John Stockton  *,UTA,1,31.3,13.4,3.2,8.2,9.5,0.517,1,0.321,8.5,0.539,3.9,0.857,1.9,0.3,2.5,2.5,0.536585366
2002,Dale Davis,POR,0.987179487,31.4,9.5,8.8,1.2,7.4,0.51,0,,7.4,0.51,2.7,0.708,0.8,1.1,0.8,2.5,0.597560976
2002,Scottie Pippen  *,POR,0.967741935,32.2,10.6,5.2,5.9,9.7,0.411,2.9,0.305,6.8,0.455,2.4,0.774,1.6,0.6,2.8,2.6,0.597560976
2002,Damon Stoudamire,POR,0.946666667,37.3,13.5,3.9,6.5,12.2,0.402,3.9,0.353,8.3,0.425,2.6,0.888,0.9,0.1,2,2,0.597560976
2002,Rasheed Wallace,POR,1,37.5,19.3,8.2,1.9,16.3,0.469,4,0.36,12.3,0.504,3.5,0.734,1.3,1.3,1.7,2.7,0.597560976
2002,Bonzi Wells,POR,0.932432432,31.7,17,6,2.8,14,0.469,2.3,0.384,11.7,0.486,3.9,0.741,1.5,0.3,2.6,2.8,0.597560976
2002,Kenny Anderson,BOS,1,32,9.6,3.6,5.3,9.4,0.436,0.4,0.273,9,0.444,1.7,0.742,1.9,0.1,1.6,2.8,0.597560976
2002,Tony Battie,BOS,0.986486486,24.6,6.9,6.5,0.5,5.3,0.541,0,0,5.2,0.544,1.8,0.677,0.8,0.9,0.7,3,0.597560976
2002,Tony Delk,BOS,0.727272727,25.9,7.4,3.6,2.3,7.8,0.349,3,0.299,4.8,0.381,1.4,0.733,1,0.3,0.9,1.7,0.597560976
2002,Joe Johnson,BOS,0.6875,20.9,6.3,2.9,1.5,6.2,0.439,1.8,0.273,4.3,0.51,0.5,0.769,0.7,0.2,0.6,1.2,0.597560976
2002,Paul Pierce,BOS,1,40.3,26.1,6.9,3.2,19.5,0.442,6.3,0.404,13.1,0.461,7.8,0.809,1.9,1,2.9,2.9,0.597560976
2002,Antoine Walker,BOS,1,42,22.1,8.8,5,20.9,0.394,8,0.344,12.9,0.425,4,0.741,1.5,0.5,3.1,2.9,0.597560976
2002,Shane Battier,MEM,1,39.7,14.4,5.4,2.8,12.3,0.429,3.5,0.373,8.8,0.451,3.6,0.7,1.6,1,2,2.8,0.280487805
2002,Michael Dickerson,MEM,1,31,10.8,3,2.3,12,0.313,5.3,0.381,6.8,0.259,1.5,0.833,0.8,0.3,2,3,0.280487805
2002,Pau Gasol,MEM,0.963414634,36.7,17.6,8.9,2.7,13,0.518,0.1,0.2,12.9,0.519,5.8,0.709,0.5,2.1,2.7,2.4,0.280487805
2002,Grant Long,MEM,0.848484848,28.3,6.3,3.5,2.1,5.8,0.426,0.3,0.176,5.6,0.438,1.9,0.699,1,0.2,1.6,1.9,0.280487805
2002,Jason Williams,MEM,1,34.4,14.8,3,8,15.2,0.382,6.6,0.295,8.5,0.449,1.6,0.792,1.7,0.1,3.3,1.6,0.280487805
2002,Lorenzen Wright,MEM,0.76744186,29.1,12,9.4,1,11.3,0.459,0,0,11.3,0.461,2.9,0.569,0.7,0.5,1.7,2.9,0.280487805
2002,Marcus Camby,NYK,1,34.7,11.1,11.1,1.1,10,0.448,0,0,10,0.45,3.4,0.626,1.2,1.7,1.4,3.7,0.365853659
2002,Allan Houston,NYK,1,37.8,20.4,3.3,2.5,16.9,0.437,4.5,0.393,12.4,0.452,4.4,0.87,0.7,0.1,2.2,2.4,0.365853659
2002,Mark Jackson,NYK,1,28.9,8.4,3.8,7.4,7.2,0.439,2.4,0.405,4.8,0.456,1.3,0.791,0.9,0,1.8,2,0.365853659
2002,Latrell Sprewell,NYK,1,41.1,19.4,3.7,3.9,17.5,0.404,5,0.36,12.5,0.421,4.3,0.821,1.2,0.2,2.8,2,0.365853659
2002,Kurt Thomas,NYK,1,33.8,13.9,9.1,1.1,11.4,0.494,0.1,0.167,11.4,0.496,3.2,0.815,0.9,1,1.9,4.2,0.365853659
2002,Clarence Weatherspoon,NYK,0.732142857,30.9,8.8,8.2,1.1,8.1,0.418,0,,8.1,0.418,2.6,0.795,0.7,0.9,0.8,2.4,0.365853659
2002,Greg Anthony,CHI,0.972222222,26.7,8.4,2.4,5.6,8,0.394,2.5,0.322,5.5,0.426,1.9,0.671,1.4,0.1,1.6,2,0.256097561
2002,Travis Best,CHI,0.6,26.4,9.3,2.7,5,8.5,0.441,0.8,0.32,7.6,0.454,1.7,0.922,1.1,0,1.3,2.4,0.256097561
2002,Trenton Hassell,CHI,0.602564103,28.7,8.7,3.3,2.2,8.1,0.425,2.1,0.364,5.9,0.447,1.5,0.763,0.7,0.6,1.3,2.4,0.256097561
2002,Ron Mercer,CHI,1,37.6,16.8,3.9,3,17.9,0.399,1.4,0.298,16.5,0.408,2.7,0.778,0.8,0.3,2,2.2,0.256097561
2002,Brad Miller,CHI,0.979166667,29,12.7,8.4,2.1,9.4,0.46,0.1,0.5,9.3,0.46,5.3,0.751,1.1,0.6,1.5,3.3,0.256097561
2002,Charles Oakley,CHI,0.631578947,24.3,3.8,6,2,4.6,0.369,0.1,0.167,4.5,0.374,0.5,0.75,0.9,0.2,1.5,3.1,0.256097561
2002,Jalen Rose,CHI,1,40.5,23.8,4.1,5.3,19.6,0.47,3.3,0.37,16.2,0.491,5,0.839,1.1,0.5,3.2,3.4,0.256097561
2002,Metta World Peace,CHI,0.962962963,30.5,15.6,4.9,2.9,13,0.433,3.4,0.396,9.6,0.446,4.8,0.628,2.8,0.9,2.6,4,0.256097561
2002,Gilbert Arenas,GSW,0.638297872,24.6,10.9,2.8,3.7,8.2,0.453,2.4,0.345,5.8,0.498,3.4,0.775,1.5,0.2,2.1,2.4,0.256097561
2002,Erick Dampier,GSW,0.630136986,23.8,7.6,5.3,1.2,6.6,0.435,0,,6.6,0.435,2.9,0.645,0.2,2.3,2.1,3.2,0.256097561
2002,Danny Fortson,GSW,0.987012987,28.8,11.2,11.7,1.6,9.4,0.428,0.1,0.25,9.3,0.429,4,0.795,0.6,0.2,2.1,3.3,0.256097561
2002,Larry Hughes,GSW,0.767123288,28.1,12.3,3.4,4.3,11.1,0.423,1.3,0.194,9.8,0.453,3.5,0.737,1.5,0.3,2.3,2.1,0.256097561
2002,Antawn Jamison,GSW,1,37,19.7,6.8,2,16.8,0.447,2.6,0.324,14.2,0.469,5.4,0.734,0.9,0.5,2,2.3,0.256097561
2002,Jason Richardson,GSW,0.9375,32.9,14.4,4.3,3,13.6,0.426,3.1,0.333,10.6,0.453,2.6,0.671,1.3,0.4,2,2.4,0.256097561
2002,Jason Kidd  *,NJN,1,37.3,14.7,7.3,9.9,13.9,0.391,4.4,0.321,9.4,0.424,3,0.814,2.1,0.2,3.5,1.7,0.634146341
2002,Kerry Kittles,NJN,1,31.7,13.4,3.4,2.6,11.5,0.466,3,0.405,8.5,0.487,2.1,0.744,1.6,0.4,1.3,1.3,0.634146341
2002,Todd MacCulloch,NJN,0.983870968,24.2,9.7,6.1,1.3,7.5,0.531,0,,7.5,0.531,2.6,0.671,0.4,1.4,1.1,2.9,0.634146341
2002,Kenyon Martin,NJN,1,34.3,14.9,5.3,2.6,13.2,0.463,0.9,0.224,12.3,0.48,3.7,0.678,1.2,1.7,2.4,3.6,0.634146341
2002,Keith Van Horn,NJN,1,30.4,14.8,7.5,2,13.4,0.433,3.6,0.345,9.8,0.465,2.4,0.8,0.8,0.5,1.8,2.7,0.634146341
2002,Darrell Armstrong,ORL,0.963414634,33.3,12.4,3.9,5.5,10.1,0.419,4.9,0.349,5.2,0.484,2.5,0.888,1.9,0.1,2.1,2,0.536585366
2002,Pat Garrity,ORL,0.5375,30.1,11.1,4.2,1.2,9.6,0.426,5,0.427,4.6,0.426,0.9,0.836,0.8,0.4,0.9,2.9,0.536585366
2002,Horace Grant,ORL,1,29.1,8,6.3,1.4,6.8,0.513,0,,6.8,0.513,1.5,0.721,0.8,0.6,0.7,1.6,0.536585366
2002,Grant Hill  *,ORL,1,36.6,16.8,8.9,4.6,13.9,0.426,0.1,0,13.8,0.43,5.7,0.863,0.6,0.3,2.6,2.9,0.536585366
2002,Tracy McGrady  *,ORL,1,38.3,25.6,7.9,5.3,20.9,0.451,3.7,0.364,17.1,0.47,7.3,0.748,1.6,1,2.5,1.8,0.536585366
2002,Mike Miller,ORL,0.841269841,33.7,15.2,4.3,3.1,12.7,0.438,4.8,0.383,7.9,0.471,2.9,0.762,0.7,0.4,1.7,2.3,0.536585366
2002,Vince Carter,TOR,1,39.8,24.7,5.2,4,21.8,0.428,5.2,0.387,16.6,0.441,5.1,0.798,1.6,0.7,2.6,3.2,0.512195122
2002,Antonio Davis,TOR,1,38.7,14.5,9.6,2,12.5,0.426,0,0,12.5,0.426,4.6,0.818,0.7,1.1,2.1,2.9,0.512195122
2002,Hakeem Olajuwon  *,TOR,0.606557377,22.6,7.1,6,1.1,6.9,0.464,0,0,6.8,0.466,1.4,0.56,1.2,1.5,1.6,2.4,0.512195122
2002,Morris Peterson,TOR,0.888888889,31.6,14,3.5,2.4,12.2,0.438,3.7,0.364,8.5,0.469,2.7,0.751,1.2,0.2,1.4,2.8,0.512195122
2002,Alvin Williams,TOR,1,35.7,11.8,3.4,5.7,11.8,0.415,2.4,0.321,9.5,0.438,1.7,0.736,1.6,0.3,1.8,2.3,0.512195122
2002,P.J. Brown,CHH,1,32,8.4,9.8,1.3,6.6,0.474,0,,6.6,0.474,2.5,0.858,0.7,1,1.1,2.8,0.536585366
2002,Elden Campbell,CHH,0.961038961,28,13.9,6.9,1.3,10.3,0.484,0,0,10.3,0.485,5,0.797,0.8,1.8,1.8,3.4,0.536585366
2002,Baron Davis,CHH,1,40.5,18.1,4.3,8.5,16.4,0.417,5.8,0.356,10.5,0.451,4.1,0.58,2.1,0.6,3,2.9,0.536585366
2002,Jamal Mashburn,CHH,1,40,21.5,6.1,4.3,18.6,0.407,2.8,0.366,15.8,0.415,6,0.876,1.1,0.2,2.8,2,0.536585366
2002,Lee Nailon,CHH,0.518987342,24.2,10.8,3.7,1.2,9.7,0.483,0,0.5,9.6,0.483,1.9,0.747,0.7,0.2,1.2,2.2,0.536585366
2002,David Wesley,CHH,0.940298507,37.1,14.2,2.1,3.5,13.6,0.4,3.8,0.332,9.8,0.427,2.8,0.734,1.1,0.2,1.8,2.2,0.536585366
2002,Chauncey Billups,MIN,0.658536585,28.7,12.5,2.8,5.5,10,0.423,3.8,0.394,6.2,0.441,2.9,0.885,0.8,0.2,1.7,2.1,0.609756098
2002,Terrell Brandon,MIN,0.875,30.1,12.4,2.9,8.3,11.4,0.425,0.7,0.174,10.7,0.442,2.6,0.988,1.6,0.2,1.3,1.5,0.609756098
2002,Kevin Garnett  *,MIN,1,39.2,21.2,12.1,5.2,17.3,0.47,1.4,0.319,15.9,0.484,5.5,0.801,1.2,1.6,2.8,2.3,0.609756098
2002,Rasho Nesterović,MIN,1,27,8.4,6.5,0.9,8,0.493,0,0,8,0.494,0.9,0.549,0.5,1.3,1.1,3.2,0.609756098
2002,Joe Smith,MIN,0.875,26.7,10.7,6.3,1.1,8.1,0.511,0,0.667,8,0.51,2.9,0.83,0.5,0.8,1.2,3.5,0.609756098
2002,Wally Szczerbiak,MIN,1,38,18.7,4.8,3.1,14.6,0.508,2.3,0.455,12.3,0.517,3.3,0.831,0.8,0.3,2.2,2.3,0.609756098
2002,Vin Baker,SEA,0.745454545,31.1,14.1,6.4,1.3,11.8,0.485,0.1,0.125,11.7,0.49,4.1,0.633,0.4,0.7,2.3,3.6,0.548780488
2002,Brent Barry,SEA,1,37.5,14.4,5.4,5.3,9.8,0.508,4.8,0.424,5,0.588,2.9,0.846,1.8,0.5,2,2.2,0.548780488
2002,Calvin Booth,SEA,1,18.6,6.2,3.6,1.1,5.5,0.427,0,,5.5,0.427,1.6,0.958,0.4,0.9,1.1,3.1,0.548780488
2002,Antonio Harvey,SEA,0.6,9.4,1.8,1.8,1,2.4,0.333,0,,2.4,0.333,0.4,0.5,0.2,0.6,0.6,1.6,0.548780488
2002,Jerome James,SEA,0.714285714,16.9,5.3,4.1,0.4,4.9,0.491,0,,4.9,0.491,1.1,0.5,0.4,1.5,1.3,3.1,0.548780488
2002,Rashard Lewis,SEA,0.985915493,36.4,16.8,7,1.7,13.7,0.468,4.5,0.389,9.2,0.506,2.8,0.81,1.5,0.6,1.4,2.5,0.548780488
2002,Gary Payton  *,SEA,1,40.3,22.1,4.8,9,19.2,0.467,2.9,0.314,16.4,0.494,4.1,0.797,1.6,0.3,2.5,2.2,0.548780488
2002,Tom Gugliotta,PHO,0.909090909,25.7,6.5,5,1.8,6.8,0.422,0.2,0.333,6.6,0.425,0.8,0.757,0.9,0.7,1.4,2.6,0.43902439
2002,Anfernee Hardaway,PHO,0.6875,30.8,12,4.4,4.1,11.6,0.418,1,0.277,10.6,0.432,2.4,0.81,1.5,0.4,2.4,2.3,0.43902439
2002,Joe Johnson,PHO,0.931034483,31.5,9.6,4.1,3.6,9.9,0.42,1.4,0.333,8.5,0.435,0.9,0.778,0.9,0.4,1.5,1.9,0.43902439
2002,Stephon Marbury,PHO,0.975609756,38.9,20.4,3.2,8.1,17.2,0.442,3,0.286,14.2,0.476,5.5,0.781,0.9,0.2,3.5,2.3,0.43902439
2002,Shawn Marion,PHO,1,38.4,19.1,9.9,2,17.2,0.469,1.5,0.393,15.7,0.476,2.8,0.845,1.8,1.1,1.8,2.6,0.43902439
2002,Jake Tsakalidis,PHO,0.701492537,23.6,7.3,5.6,0.3,6,0.475,0,0,6,0.476,2.4,0.698,0.3,1,1.2,2.9,0.43902439
2002,Jake Voskuhl,PHO,0.576271186,15.3,5,4.2,0.3,3.3,0.554,0,,3.3,0.554,1.8,0.752,0.2,0.4,0.8,2.4,0.43902439
2002,Derrick Coleman,PHI,1,35.9,15.1,8.8,1.7,12.7,0.45,1.4,0.337,11.2,0.465,3.9,0.815,0.7,0.9,2.1,2.7,0.524390244
2002,Matt Harpring,PHI,1,31.4,11.8,7.1,1.3,10.3,0.461,0.9,0.304,9.5,0.475,2.7,0.743,0.9,0.1,1.6,2.5,0.524390244
2002,Allen Iverson  *,PHI,0.983333333,43.7,31.4,4.5,5.5,27.8,0.398,4.5,0.291,23.4,0.419,9.8,0.812,2.8,0.2,4,1.7,0.524390244
2002,Dikembe Mutombo  *,PHI,1,36.3,11.5,10.8,1,8,0.501,0,,8,0.501,4.6,0.764,0.4,2.4,2,3,0.524390244
2002,Eric Snow,PHI,1,36.5,12.1,3.5,6.6,10.2,0.442,0.4,0.111,9.8,0.457,3.7,0.806,1.6,0.1,2.3,2.7,0.524390244
2002,Jeff Foster,IND,0.585365854,21.8,5.7,6.8,0.9,4.8,0.449,0.2,0.133,4.6,0.462,2.2,0.61,0.9,0.5,1,2.8,0.512195122
2002,Brad Miller,IND,1,31.1,15.1,7.9,1.8,10,0.562,0.1,0.333,9.9,0.565,4.6,0.823,0.9,0.4,1.5,3.1,0.512195122
2002,Reggie Miller  *,IND,1,36.6,16.5,2.8,3.2,11.6,0.453,5.6,0.406,5.9,0.498,4.1,0.911,1.1,0.1,1.5,1.8,0.512195122
2002,Jermaine O'Neal,IND,1,37.6,19,10.5,1.6,15.7,0.479,0.2,0.071,15.5,0.484,5.7,0.688,0.6,2.3,2.4,3.7,0.512195122
2002,Jalen Rose,IND,1,36.5,18.5,4.7,3.7,16.4,0.444,2.8,0.356,13.7,0.462,3.5,0.839,0.8,0.5,2,2.8,0.512195122
2002,Jamaal Tinsley,IND,0.975,30.5,9.4,3.7,8.1,9.5,0.38,2.2,0.24,7.3,0.422,2.3,0.704,1.7,0.5,3.4,3.1,0.512195122
2002,Metta World Peace,IND,0.857142857,29.3,10.9,5,1.8,10.2,0.411,2.8,0.215,7.4,0.485,2.7,0.733,2.4,0.6,1.8,3.9,0.512195122
2002,Mike Bibby,SAC,1,33.2,13.7,2.8,5,12.3,0.453,1.7,0.37,10.6,0.466,2.4,0.803,1.1,0.2,1.7,1.7,0.743902439
2002,Doug Christie,SAC,1,34.5,12,4.6,4.2,9.1,0.46,3.2,0.352,5.9,0.518,3,0.851,2,0.3,2,2.6,0.743902439
